,abs_param_0,abs_param_1,abs_param_2,abs_param_3,abs_param_4,abs_param_5,abs_param_6,abs_param_7,abs_param_8,abs_param_9,param_0_squared,param_1_squared,param_2_squared,param_3_squared,param_4_squared,param_5_squared,param_6_squared,param_7_squared,param_8_squared,param_9_squared,surface_energy,field_energy,param_0,real_group_sampling_width,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,complex_group_sampling_width
460,(0.10573825814218897+0j),(0.007092162691326878+0j),(0.021728321761359103+0j),(0.019377016404410856+0j),(0.06504355501486954+0j),(0.9514668404580522+0j),(0.033364170923572085+0j),(0.0064756580030023445+0j),(0.02538598131862393+0j),(0.010352197714512632+0j),(0.011180579234944192+0j),(5.029877164024891e-05+0j),(0.0004721199665651515+0j),(0.00037546876473680747+0j),(0.004230664048972361+0j),(0.9052891484912285+0j),(0.001113167901417333+0j),(4.1934146571848316e-05+0j),(0.0006444480475095232+0j),(0.00010716799752036054+0j),17.25478654588962,-7.378964108629669,0.10573825814218897,0.8699255449192846,(0.0029345850996827746+0.006456545665676713j),(0.010999394664337372-0.01873855073326905j),(0.016537092571162326+0.01009917491826017j),(-0.02524478999295349-0.05994467972375894j),(0.623148102694596-0.7190101463813663j),(-0.006975450568404392-0.032626844634213094j),(-0.005439422996299441-0.0035138047810282704j),(0.013246173207279386+0.021656106364540163j),(-0.009260393063162658-0.004627431019052523j),0.21341750812231344
461,(0.3171357951104402+0j),(0.008326579192235877+0j),(0.0166987140337661+0j),(0.01865732014543462+0j),(0.06491873971588119+0j),(0.9485811827518947+0j),(0.044734304560645644+0j),(0.00974043268501359+0j),(0.022615931448474777+0j),(0.008567642212604969+0j),(0.10057511254033111+0j),(6.933192104457548e-05+0j),(0.00027884705038149697+0j),(0.0003480955950092406+0j),(0.004214442766298331+0j),(0.8998062602709835+0j),(0.002001158004524602+0j),(9.487602889128105e-05+0j),(0.0005114803552821104+0j),(7.340449308321056e-05+0j),17.0788593062968,-7.138355259252117,-0.3171357951104402,0.8697859604656306,(0.000828181613757768+0.008285290354550591j),(0.01455902360038738-0.008178134395133176j),(0.015534701131032344+0.010332891936855965j),(-0.025777249055230638-0.05958167669210847j),(0.6272104637463617-0.711627215920005j),(-0.0027915401225095315-0.0446471198205329j),(-0.007735235648788966-0.0059196417416077975j),(0.016307718526546156+0.015669673632244346j),(-0.008550148304673209-0.0005472266909649153j),0.21076372723029405
462,(0.47821758134286735+0j),(0.014364418693168698+0j),(0.018822895138072032+0j),(0.012945874904427319+0j),(0.06913105199532452+0j),(0.9471637510944688+0j),(0.047936342937316946+0j),(0.010661379755467193+0j),(0.021832075154456714+0j),(0.009672245009368547+0j),(0.22869205510542195+0j),(0.00020633652439265435+0j),(0.0003543013813788557+0j),(0.00016759567704108103+0j),(0.004779102349980262+0j),(0.897119171387345+0j),(0.002297892974204056+0j),(0.00011366501829028567+0j),(0.00047663950554984613+0j),(9.355232352125474e-05+0j),16.87930053599477,-6.71277388011272,0.47821758134286735,0.8804550456923828,(-0.01432332496954898+0.001085765264386859j),(0.009679483087218225-0.016143388384819095j),(0.012542019363045607-0.003208337160909073j),(-0.024682544743686714-0.06457456414840262j),(0.6191491506774008-0.7167799527071039j),(-0.015709726222310372-0.04528904366647755j),(-0.007179522106302082-0.007881591248942398j),(0.017618263008473075+0.0128932662314138j),(-0.00806751352138941-0.005335498955435546j),0.20814294528519708
463,(0.09171885737541186+0j),(0.009399579785816254+0j),(0.016816976511872504+0j),(0.005963531007776731+0j),(0.06544891043000454+0j),(0.9538891226131891+0j),(0.036340353559199394+0j),(0.014466519857094356+0j),(0.029419691850741274+0j),(0.017915266343956196+0j),(0.008412348798251142+0j),(8.835210014992553e-05+0j),(0.00028281069900087144+0j),(3.556370208071455e-05+0j),(0.004283559876474759+0j),(0.9099044582397597+0j),(0.001320621296807616+0j),(0.00020928019677570532+0j),(0.0008655182685925726+0j),(0.00032095676817488965+0j),17.260682183459334,-7.3355847444835245,0.09171885737541186,0.8803137717210212,(0.0016114452032162628-0.009260418160480488j),(0.0021631118981988526-0.016677279331975645j),(0.004495885327799079-0.003917999132209643j),(-0.026939155718079717-0.05964764677396596j),(0.6070267201901576-0.7358145277275653j),(-0.015923328874271045-0.03266602048565791j),(-0.008059417704781649-0.012013574948180804j),(0.02549305744816003+0.014684082897388756j),(-0.01641644025345663-0.007173371423506412j),0.2081095475772332
464,(0.005647842650730685+0j),(0.00894436401275724+0j),(0.0222573159930859+0j),(0.0012920701400386367+0j),(0.06782379281769123+0j),(0.9750144953443933+0j),(0.03675690999050737+0j),(0.008884068898981768+0j),(0.03226608551895098+0j),(0.014002990300714023+0j),(3.189812660741261e-05+0j),(8.000164759270678e-05+0j),(0.0004953881152160774+0j),(1.6694452467794622e-06+0j),(0.004600066872177105+0j),(0.9506532661316822+0j),(0.0013510704320502604+0j),(7.892668020185512e-05+0j),(0.0010411002747162577+0j),(0.000196083737361891+0j),17.278690591241485,-7.382588840205937,0.005647842650730685,0.8801725204178638,(-0.0004255779310443587-0.008934233655849548j),(0.011457425649496138-0.019081811043565686j),(0.0010260944175237508-0.0007852232122817415j),(-0.028063484897232812-0.06174550742847524j),(0.6368639378423859-0.7382801573979703j),(-0.01729239981755014-0.03243521759754746j),(-0.0057803730979464635-0.006746404008832552j),(0.029315116272841595+0.01348051306983661j),(-0.012283783781225691-0.006722528793392234j),0.20552176953752926
465,(0.06938033848651658+0j),(0.008522078840596062+0j),(0.016679415389068017+0j),(0.01279657932568882+0j),(0.05329779276784681+0j),(0.9401295267205197+0j),(0.047845203460040564+0j),(0.01120844491356857+0j),(0.0452841350942901+0j),(0.018461263118401468+0j),(0.0048136313685036135+0j),(7.262582776533512e-05+0j),(0.00027820289772107897+0j),(0.00016375244243864654+0j),(0.0028406547139243434+0j),(0.8838435270117484+0j),(0.002289163494132678+0j),(0.00012562923738050115+0j),(0.002050652891237917+0j),(0.0003408182359268503+0j),17.26838586221292,-7.120545106588594,-0.06938033848651658,0.9020426720858994,(-0.008331946393677153-0.001790110906682994j),(0.012974730950026873-0.010481376555371614j),(0.011343866219499635+0.005921920434516289j),(-0.018022850197237324-0.0501580659983246j),(0.626418336884236-0.7010303803879945j),(-0.006320287948054695-0.04742591543013537j),(-0.006234453379123549-0.009314549288292812j),(0.04484340199996178+0.006302554109862173j),(-0.014710303720505767-0.011154604447371699j),0.20804276823699663
466,(0.06570853203479056+0j),(0.0065676629745199475+0j),(0.02216561168267002+0j),(0.01823636611859211+0j),(0.031644882907686696+0j),(0.9373170551803962+0j),(0.0626171914785669+0j),(0.01921177172799869+0j),(0.038210032767323134+0j),(0.017223162974232036+0j),(0.004317611182167097+0j),(4.313419694688021e-05+0j),(0.0004913143412669178+0j),(0.0003325650492113342+0j),(0.0010013986142412014+0j),(0.8785632619320498+0j),(0.00392091266866351+0j),(0.00036909217292872983+0j),(0.0014600066040799074+0j),(0.00029663734283695727+0j),17.26945115933408,-7.136461710586869,0.06570853203479056,0.9244562439617775,(0.005868717987146794+0.00294827850350334j),(0.008376779023226958-0.020521791209905205j),(0.018220776490037664+0.0007538921086103617j),(-0.012023944867745915-0.02927154529673157j),(0.59382531384587-0.7252135951344981j),(0.0013575732041182119-0.06260247330304906j),(-0.006552628628363206-0.018059768298277937j),(0.032891783011658675+0.01944575054848409j),(-0.011855374790623223-0.012493495564125063j),0.21854499709769767
467,(0.2798440993739654+0j),(0.008772302799751048+0j),(0.015746187833816455+0j),(0.022082410621515846+0j),(0.02476087511299+0j),(0.961522401264492+0j),(0.06228802867734415+0j),(0.025550698862485552+0j),(0.03771844934895293+0j),(0.006268940687866143+0j),(0.07831271995442583+0j),(7.695329641052008e-05+0j),(0.0002479424312978294+0j),(0.00048763285885723587+0j),(0.0006131009363610876+0j),(0.9245253281334347+0j),(0.0038797985165096474+0j),(0.0006528382123614204+0j),(0.0014226814212895279+0j),(3.9299617347983624e-05+0j),17.119999684450157,-7.022125549085862,0.2798440993739654,0.9474267387192233,(0.007219599827618079+0.004983038705406278j),(-0.0028788745448149675-0.015480778812871328j),(0.020739032904621764+0.0075845483081230115j),(0.0016298274054357483-0.02470717707447733j),(0.6202246691810493-0.7347425997399991j),(0.009566392589916964-0.061549026388117864j),(-0.02240571094877364-0.012280974278998616j),(0.031794485844974824+0.02029266101681156j),(0.004489194939323685-0.004375699503477615j),0.22397531004424126
468,(0.11572414164702646+0j),(0.011253681864638968+0j),(0.01976622094431894+0j),(0.038402185493522006+0j),(0.025419050210624048+0j),(0.9660182763991686+0j),(0.07349742111769401+0j),(0.03583255115786658+0j),(0.03036904956535785+0j),(0.017624075071238025+0j),(0.013392076959941044+0j),(0.000126645355510504+0j),(0.00039070349041963275+0j),(0.0014747278506788723+0j),(0.0006461281136102266+0j),(0.9331913103372206+0j),(0.005401870910951654+0j),(0.0012839717224811256+0j),(0.0009222791715031617+0j),(0.0003106080221166336+0j),17.250095537510067,-7.038526240945151,-0.11572414164702646,0.9709679945406441,(0.005786485172645543+0.00965204355860754j),(0.019078799727755218-0.005167484046210513j),(0.027796411897704928+0.02649693069568625j),(-0.001739713117211764-0.02535944620609898j),(0.601881411915284-0.7555991505607221j),(-0.0011545036163201643-0.0734883530387745j),(-0.023410496558423477-0.027127852354529802j),(0.016390129481306533+0.02556643946835711j),(0.013611506623939238-0.011195307478720353j),0.2295405530925442
469,(0.23895225361555414+0j),(0.007105510218470512+0j),(0.033559637927233106+0j),(0.038239188617586864+0j),(0.03499068969329951+0j),(0.9594384101255818+0j),(0.06797307916235225+0j),(0.03654994335031962+0j),(0.02861201636580835+0j),(0.016170920917138856+0j),(0.0570981795079521+0j),(5.048827546478887e-05+0j),(0.0011262492978069828+0j),(0.0014622355461313848+0j),(0.0012243483652127766+0j),(0.9205220628243043+0j),(0.004620339490811406+0j),(0.0013358983589115735+0j),(0.0008186474805172849+0j),(0.00026149868330835893+0j),17.160873717713724,-6.841497989015648,0.23895225361555414,0.9828782124069535,(0.0057832054610137025-0.004128293843767684j),(0.029331671268056348-0.01630651276115346j),(0.020010291913984426+0.032585637382879507j),(-0.007546589465808438-0.034167197026494955j),(0.607468979020129-0.7426328179878307j),(-0.005663301452586813-0.06773674414576282j),(-0.03341554367886094-0.014808774411061513j),(0.009055984509240658+0.02714105055235847j),(0.00978732487674986-0.012872721354294602j),0.22950372201788274
470,(0.15817027058336372+0j),(0.005785382439543315+0j),(0.035332096951953766+0j),(0.03806314215350249+0j),(0.042958246011842595+0j),(0.9562560635237634+0j),(0.0682108651723909+0j),(0.03274656753781952+0j),(0.026391110872169467+0j),(0.013028390105430892+0j),(0.025017834496414496+0j),(3.3470649971776165e-05+0j),(0.0012483570750222604+0j),(0.0014488027905977382+0j),(0.00184541090041399+0j),(0.9144256590259637+0j),(0.004652722127566092+0j),(0.0010723376855089751+0j),(0.0006964907330671414+0j),(0.00016973894873928958+0j),17.225712558808464,-6.951581237640612,0.15817027058336372,0.9706564249715346,(0.004540787851495826-0.003584954066579387j),(0.028804622914258372-0.020460957303841915j),(0.018252509629563114+0.0334013275607489j),(0.00183842555320015-0.04291888968623642j),(0.6101491057722789-0.7363041000505512j),(-0.0020737951586824416-0.06817933338780834j),(-0.02951695642551638-0.014180513703076575j),(0.010311229646081397+0.02429339984960758j),(0.0001991913998195087-0.013026867295153026j),0.22386751304252556
471,(0.24662636207123412+0j),(0.0038836768092975664+0j),(0.03266021879323746+0j),(0.021373981291480697+0j),(0.04451844773726511+0j),(0.9535546566246219+0j),(0.07147425861450532+0j),(0.031798339719128904+0j),(0.0143982767676673+0j),(0.019057914549171193+0j),(0.060824562468491467+0j),(1.5082945559075725e-05+0j),(0.0010666898916221416+0j),(0.0004568470762485668+0j),(0.0019818921889356053+0j),(0.9092664831705006+0j),(0.005108569644493187+0j),(0.0010111344088931308+0j),(0.00020731037387834787+0j),(0.00036320410696351113+0j),17.153577500281052,-6.957943952461819,0.24662636207123412,0.9825628210213994,(0.0009035303132018712+0.0037771124595649855j),(0.02377573774928865-0.02239205631689935j),(0.006970182301377532+0.020205534759914923j),(-0.00278505178957644-0.04443124661164688j),(0.6074549176336768-0.7350272146071624j),(0.008542830690709935-0.07096188898474344j),(-0.028087279089859876-0.014907688024018043j),(0.008935295895506122+0.011290299426414666j),(0.00944914214782489-0.016550462822341565j),0.22108378956227737
472,(0.16854971907012198+0j),(0.004196612005354506+0j),(0.03691965614269881+0j),(0.03120429786944243+0j),(0.04475701753877699+0j),(0.9761764718200138+0j),(0.06658185241704362+0j),(0.032357877484751586+0j),(0.01575715976047484+0j),(0.007466996146896228+0j),(0.02840900779861704+0j),(1.7611552323485567e-05+0j),(0.0013630610096951185+0j),(0.0009737082055248894+0j),(0.002003190618966391+0j),(0.9529205041349702+0j),(0.004433143071284978+0j),(0.0010470322353181936+0j),(0.0002482880837171275+0j),(5.575603145776311e-05+0j),17.21868833934048,-7.119683119869065,0.16854971907012198,0.9703449553805878,(0.004086798713181214+0.0009537445158038614j),(0.018120862635406562-0.0321666806967061j),(0.019351839296972075+0.024478858661078476j),(-0.02562795033946689-0.03669330702409106j),(0.6125233268152587-0.7600892567601111j),(0.011998418978532275-0.06549183928781184j),(-0.025724161436300547-0.019629053816150727j),(0.01303750203494494+0.00884938553832604j),(0.007340852111317575-0.0013667193338529355j),0.21833468082495971
473,(0.22377836633889708+0j),(0.007476300980488576+0j),(0.04123594585252124+0j),(0.031000896019496498+0j),(0.04592978056836005+0j),(0.9767400380605462+0j),(0.05838515549948324+0j),(0.026858437847320723+0j),(0.01480018160509021+0j),(0.012559257968803595+0j),(0.05007675724130563+0j),(5.589507635085444e-05+0j),(0.0017004032303520637+0j),(0.0009610555540116338+0j),(0.0021095447430577044+0j),(0.9540211019505174+0j),(0.003408826382698838+0j),(0.0007213756835983901+0j),(0.0002190453755436506+0j),(0.00015773496072695665+0j),17.17475554649893,-7.015801980384218,-0.22377836633889708,0.9582790151308284,(0.00631699562793141+0.003998830152375803j),(0.025090490950222238-0.03272415765499365j),(0.024307383753831666+0.01924075489827762j),(-0.025281148107689763-0.03834590321552954j),(0.6170751892027112-0.7571256915604935j),(0.012821953651718078-0.05695984451569396j),(-0.01830881990644376-0.01965102534810331j),(0.012953551236072832+0.007158972406573908j),(0.0030356477537159024+0.012186870124946611j),0.21829964779562216
474,(0.018154466377915474+0j),(0.011800125316202973+0j),(0.04131857681684021+0j),(0.03709217492214459+0j),(0.053705422443373126+0j),(0.9865463654387123+0j),(0.05591405314033565+0j),(0.027700571639807908+0j),(0.01957110109897117+0j),(0.008593989021074715+0j),(0.0003295846494668634+0j),(0.0001392429574780943+0j),(0.0017072247901691253+0j),(0.001375829440454972+0j),(0.002884272399821166+0j),(0.9732737311603332+0j),(0.0031263813385802794+0j),(0.0007673216691721302+0j),(0.0003830279982261504+0j),(7.385664729435273e-05+0j),17.278046789521394,-7.091302039871623,0.018154466377915474,0.9700335857357226,(0.011726218332926995-0.0013186209033005517j),(0.021685332940228345-0.03517060029969026j),(0.028826759188914558+0.023341966393586086j),(-0.03121676558358759-0.043701097770199177j),(0.6055074243754192-0.7788674407025751j),(0.0081179364135659-0.055321609222487196j),(-0.02510243830595983-0.011712781918383468j),(0.019571096575360977-1.3306541407751135e-05j),(0.0027595089174325305-0.008138903969759262j),0.2237238644072728
475,(0.005465000978745374+0j),(0.005746650941609891+0j),(0.038331541824012855+0j),(0.03271504702016549+0j),(0.05398091557386599+0j),(0.9825045926600019+0j),(0.05900681663451412+0j),(0.031712943042707976+0j),(0.015377069218377276+0j),(0.010617810511460879+0j),(2.9866235697687897e-05+0j),(3.302399704470584e-05+0j),(0.001469307098606047+0j),(0.001070274301531639+0j),(0.0029139392461928473+0j),(0.9653152745979963+0j),(0.003481804409339172+0j),(0.0010057107564300403+0j),(0.00023645425774676592+0j),(0.00011273790005728913+0j),17.278694986618238,-7.171910700843692,-0.005465000978745374,0.9698779383830477,(0.005102408853956732+0.0026437512991523606j),(0.026396543297099-0.027794416715779896j),(0.021885606994058702+0.02431654802872414j),(-0.0289042177106482-0.04559040956964851j),(0.6116374635530899-0.7689049926852725j),(-0.0009078636385068881-0.05899983214343113j),(-0.02730615014843432-0.016127148554570973j),(0.009588652971649831-0.012021314068604846j),(0.010061439399601272-0.003391951837134531j),0.22368796665307417
476,(0.13745102465499137+0j),(0.005690976061691361+0j),(0.018121531190299908+0j),(0.038874552529203986+0j),(0.053535913737765936+0j),(0.9906447879443783+0j),(0.07790843342642312+0j),(0.039731781056215686+0j),(0.00859719626634159+0j),(0.02037779136099646+0j),(0.018892784178707045+0j),(3.2387208534744106e-05+0j),(0.0003283898926810124+0j),(0.00151123083434584+0j),(0.0028660940597375157+0j),(0.9813770958813622+0j),(0.006069723998959403+0j),(0.0015786144258990594+0j),(7.391178364199781e-05+0j),(0.000415254380752302+0j),17.238500563175883,-7.113685368929884,-0.13745102465499137,0.957817805345617,(0.0019079563999564808+0.005361614580572648j),(0.00491459933858218-0.01744237959746949j),(0.03385967960663481+0.019098505996068875j),(-0.03592344008682697-0.03969383468582582j),(0.6100439941973722-0.780527655515856j),(0.004768912929480023-0.07776233965378383j),(-0.03808810212172694-0.01130977023037865j),(0.008584337754032386+0.00047003081461965013j),(0.018727724449690494+0.008032852400534127j),0.22643179799652674
477,(0.029038206503798618+0j),(0.019278054078247002+0j),(0.019966315274300133+0j),(0.04006548034484825+0j),(0.0446893935099673+0j),(1.0027249763015795+0j),(0.07962832349140651+0j),(0.04004207597103206+0j),(0.019988523837218188+0j),(0.009622122899127642+0j),(0.0008432174369572523+0j),(0.0003716433690438158+0j),(0.0003986537456327508+0j),(0.0016052427152634212+0j),(0.0019971418922887074+0j),(1.0054573780990033+0j),(0.006340669902052082+0j),(0.0016033678480699032+0j),(0.0003995410851910397+0j),(9.258524908591655e-05+0j),17.276936676063528,-7.109695071796146,-0.029038206503798618,0.9695667185971745,(-0.009291221914204038+0.01689131624192829j),(-0.009172049227755448-0.01773491636846313j),(0.03215158753108817+0.023906445459210304j),(-0.029591257217046814-0.033488794970904553j),(0.6118428035995697-0.7944216523877113j),(0.001093870564858694-0.07962080977507964j),(-0.039865192153129725+0.003759561498891494j),(0.019987900625608918+0.00015784097003732935j),(0.008543162852142874-0.004427145532697406j),0.2292092860920789
